6.83149,20.0731,
7.19245,20.2256,
7.42162,20.7122,
6.91221,20.3131,
6.54142,20.1798,
6.58405,20.0723,
7.11739,20.2417,
7.82814,20.2578,
6.81067,20.2195,
6.69757,20.5889,
7.03409,20.5683,
6.6934,20.1196,
6.57257,20.4688,
6.2798,20.0765,
8.27418,20.8125,
6.81961,20.1833,
6.52658,20.1147,
7.08947,20.2542,
6.34899,20.4646,
6.87779,20.0892,
6.61135,20.1124,
6.70285,20.1791,
6.49658,20.2612,
7.32216,20.1974,
6.49173,20.6247,
6.64393,102.432,
7.83694,20.5023,
6.72999,40.6971,
7.05452,20.1768,
6.42881,20.3551,
7.27475,20.1164,
6.10798,20.1031,
6.44774,20.2918,
7.00632,20.1017,
6.72189,20.2049,
6.64564,20.2389,
6.60796,61.0894,
6.6468,20.1788,
6.20294,20.0929,
6.68393,20.2371,
7.13712,20.1685,
6.65662,20.265,
6.52054,20.1853,
6.64681,20.2018,
6.11335,40.933,
6.76546,20.1774,
6.14782,20.342,
6.56,20.1256,
7.11944,20.6089,
6.24113,81.4078,
6.6735,20.6318,
6.9501,20.1494,
6.31612,20.3582,
6.59678,20.6565,
7.12193,20.1702,
6.92719,20.3071,
6.83233,20.1759,
6.27099,20.1234,
6.98667,20.1543,
6.88039,20.4254,
7.51,20.5292,
6.78193,20.2034,
6.56752,20.0945,
6.7566,20.2097,
6.84028,20.0998,
5.99027,20.1964,
6.83197,20.7468,
7.10689,20.0975,
6.37973,20.3253,
6.579,20.4568,
7.36556,40.6428,
7.26428,20.1016,
6.58288,20.2109,
6.74085,20.3925,
6.71848,81.7224,
6.69168,20.4159,
6.75483,20.4317,
6.6053,20.1292,
6.45814,20.2883,
7.53338,20.1721,
6.97759,20.1105,
6.81827,20.27,
8.17614,20.2824,
6.37615,40.8897,
6.60296,20.2667,
6.28031,20.1924,
6.89568,20.2879,
6.83486,20.3162,
6.94156,20.1531,
6.89811,20.2326,
6.50195,20.1357,
6.89583,20.343,
6.09791,20.2575,
6.33279,20.1412,
6.12507,20.3272,
6.15803,20.3617,
6.78132,20.2945,
7.24784,20.2714,
7.33124,20.1672,
7.30939,20.2454,
7.07316,20.4832,
6.79446,20.1737,
6.64385,20.0719,
6.34649,20.4766,
6.7525,20.618,
7.1497,20.5609,
6.94581,20.1344,
6.57119,20.1771,
7.44623,20.0815,
6.47104,20.2527,
6.83344,20.0895,
6.40406,20.1881,
7.15916,20.5054,
7.30439,20.336,
6.50925,20.3021,
6.65595,20.1531,
6.60873,40.4217,
6.33364,20.4122,
6.04365,40.7341,
6.72014,20.4857,
6.48995,20.2294,
6.59477,20.3762,
6.17438,20.1034,
6.82777,20.1449,
6.57698,20.3242,
7.26302,20.4788,
6.9778,20.4186,
7.11717,20.1557,
6.5295,20.3298,
7.09706,20.3739,
6.97604,20.5191,
7.78918,20.5733,
6.93481,20.2829,
7.41459,20.5562,
6.84531,20.1619,
6.67732,20.2621,
